gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18	reflen
gatA.t01	4343.51	4151.62	4517.94	3981.09	4330.66	3264.14	3418.05	1653.93	3204.38	453
gatB.t01	2465.41	2091.28	2054.53	2441.87	2316.43	2083.75	1837.81	938.759	1706.83	285
gatD.t01	3053.23	2933.95	3378.15	3535.77	3531.2	2866.12	2350.86	1378.76	2428.75	1041
gatY.t01	25655.5	27239.9	22691.6	26728.9	28168.3	30563.9	23131.6	22307.4	35285.9	855
gatZ.t01	40802.2	43379.1	40752.7	37976.4	37789.7	37757.9	31146.3	26660.9	35757.2	1263
gcd.t01	1086.67	898.963	1144.56	2109.95	1879.29	1674.65	1619.99	1538.53	1242.23	2391
gcl.t01	1250.49	1112.98	1156.43	1672.07	1792.39	1593.75	1279.06	1695.16	922.356	1782
gcvA.t01	865.081	880.129	1000.85	829.104	724.61	896.636	1038.74	1343.36	1052.2	918
gcvB.r01	1022.12	1324.33	1195.85	1056.02	814.141	970.544	1341.75	1202.98	1152.89	206
gcvH.t01	1428.58	1286.27	1261.22	1761.09	1826.33	1423.55	1140.59	999.722	1731.34	390
gcvP.t01	12919.8	11993.3	12854.1	15619	16218.2	11660.7	12845.8	7763.79	14262.2	2874
gcvR.t01	1485.15	1605.43	1893.12	1782.35	1825.56	1215.5	1148.31	720.696	1271.79	573
gcvT.t01	8006.32	6983.76	6860.71	7753.4	8241.79	5947.76	5984	4290.81	6855.04	1095
gdhA.t01	733.106	725.248	763.489	1024.34	1027.71	821.488	745.467	616.672	609.398	1344
gfcA.t01	167.446	148.203	194.887	211.225	157.588	135.802	117.418	127.574	139.09	306
gfcB.t01	409.661	386.888	442.376	437.069	380.186	330.438	328.746	366.963	249.043	645
gfcC.t01	289.97	358.046	296.872	277.47	239.378	253.667	242.814	325.591	271.985	747
gfcD.t01	1188.91	1016.39	1230.63	760.529	843.361	873.382	839.094	1114.71	953.055	2097
gfcE.t01	563.437	536.839	454.859	476.112	387.349	349.295	470.005	504.475	473.842	1140
ggt.t01	1727.73	1632.53	1490.32	4333.67	4844.69	4432.83	2526.84	4025.23	3305.55	1743
ghrA.t01	812.386	692.282	812.046	1102.65	1026.01	706.502	635.341	572.313	681.629	939
ghrB.t01	3169.43	3286.37	2559.55	2494.76	2390.93	2479.09	3064.67	4005.6	3347.86	975
glcA.t01	1330.79	1322.31	1151.33	1462.57	1449.63	1281.78	1429.52	2495.54	1586.39	1683
glcB.t01	2102.17	1734.07	1405.95	13289.4	13457.7	10760.3	2076.25	3380.07	2298.43	2172
glcC.t01	689.56	649.176	564.324	600.308	488.259	426.383	2067.28	1437.86	1217.47	765
glcD.t01	1144.45	1032.38	949.293	7980	8467.38	7397.28	1254.46	2060.61	1541.28	1500
glcE.t01	681.149	616.653	757.568	1476.13	1225.43	1219.03	767.007	1178.72	817.921	1053
glcF.t01	936.812	953.551	832.062	3418.28	3144.91	2570.46	979.321	1588.74	1028.63	1224
glcG.t01	327.111	287.009	329.907	2936.22	2941.48	2025.89	377.005	492.978	522.284	405
gldA.t01	574.261	395.035	455.398	550.574	588.637	325.156	714.787	951.073	648.025	1104
glf.t01	1273.92	1330.68	1626.76	1782.39	1751.88	1317.43	1385.14	1069.44	966.769	1104
glgA.t01	1641.01	1609.35	1547.44	2641.96	3005.08	2409.54	2092.56	2848.31	2521.29	1434
glgB.t01	2694.03	2271.16	2205.57	3709.37	3261.28	3325.77	3237.48	3895.88	3319.98	2187
glgC.t01	2940.43	3054.02	2957.98	5742.63	6522.33	6095.11	4332.81	4192.18	4631.83	1296
glgP.t01	3289.3	3160.91	3238.31	5736.64	5597.23	4713.55	4651.93	5028.78	4281.06	2448
glgS.t01	278.18	295.108	297.784	1086.46	891.62	903.551	1042.21	837.298	681.957	201
glgX.t01	1983.44	1884.14	1856.35	2278.55	2295.05	2209.28	2208	3536.38	2376.36	1974
glk.t01	1379.8	1387.5	1461.22	889.053	774.653	820.952	692.882	799.546	667.768	966
glmM.t01	2335.71	2441.56	2818.74	2291.18	2188.06	1574.49	2397.04	1569.7	2119.61	1338
glmS.t01	7073.32	6595.25	6788.59	5927.74	6335.2	4910.13	6837.65	5541.4	8462.07	1830
glmU.t01	4955.42	4633.23	4675.14	5275.64	5482.05	4141.52	5888.2	3736.47	6441.37	1371
glmY.r01	90.8073	60.3906	54.4462	156.009	133.101	90.3411	201.497	85.3226	93.0922	184
glmZ.r01	365.516	343.995	521.118	597.928	466.361	489.89	944.833	610.145	474.359	207
glnA.t01	19335.6	17245.4	14013.8	39977.2	36396.5	31214.2	12337.2	11511	30580.1	1410
glnB.t01	172.092	178.307	319.078	212.136	264.476	221.432	200.943	142.518	164.558	339
glnD.t01	2445.31	2343.21	3141.79	3887.26	3814.96	3134.89	2877.35	2239.37	3122.49	2673
glnE.t01	3045.01	2714.79	2739.2	2532.29	2493.75	2306.79	2895.77	3983.48	3142.37	2841
glnG.t01	1895.18	1537.32	2078	5321.59	4864.16	3708.31	2618.33	2085.33	3967.82	1410
glnH.t01	8312.77	7037.82	5742.56	27718.9	30647.1	26614.4	7447.32	2688.71	8133.11	747
glnK.t01	230.841	196.497	270.271	473.041	395.671	466.993	287.805	319.217	393.216	339
glnL.t01	1066.6	812.859	1085.73	2491.37	2313.58	1584.56	1161.62	1212.37	1759.46	1050
glnP.t01	933.464	785.631	794.152	1119.41	979.156	608.315	565.923	363.695	543.609	660
glnQ.t01	870.326	793.08	1226.05	1298.37	1418.88	851.911	820.337	473.814	755.39	723
glnS.t01	3330.33	3701.51	4451.21	2383.88	2382.93	1835.6	1794	1385.75	1594.3	1665
glnU.r01	670.076	694.833	836.332	445.479	356.799	391.54	220.954	211.727	164.121	75
glnV.r01	151.666	153.082	162.901	121.673	100.282	95.1315	137.637	97.0815	146.917	75
glnW.r01	0	0	0	0	0	0	0	0	0	75
glnX.r01	0	0	0	0	0	0	0	0	0	75
gloA.t01	557.206	536.875	810.337	902.741	1013.9	832.859	315.615	239.341	389.213	408
gloB.t01	830.345	824.116	1156.73	1386.91	1405.4	1165.03	1007.48	515.115	609.489	756
glpA.t01	4738.21	4628.12	6231.87	785.395	737.906	634.052	849.211	888.158	891.25	1629
glpB.t01	2198.16	2010.09	2618.31	578.031	639.31	497.568	574.851	682.498	584.368	1260
glpC.t01	3969.21	3514.22	4458.95	491.748	566.057	415.165	627.63	583.485	536.422	1191
glpD.t01	16545.7	16696.4	18117.5	3531.63	3158.87	2496.38	2556.78	2785.03	2764.7	1506
glpE.t01	427.278	455.589	505.202	419.727	423.331	393.682	562.607	725.953	397.838	327
glpF.t01	7708.7	6596.61	7623.45	1430.25	1389.93	911.912	1891.91	1336.71	1771.02	846
glpG.t01	866.525	838.562	786.905	632.599	682.953	669.173	847.404	1368.42	962.049	831
glpK.t01	91830.9	79983.2	71172	11306.6	10569.4	8095.47	11647.5	7611.59	16807.4	1509
glpQ.t01	3923.88	3754.64	4432.26	632.881	789.907	615.735	665.508	710.987	487.134	1077
glpT.t01	22926.3	22608.6	27244.8	1532.14	1399.46	1196.03	2026.84	1243.1	1423.55	1359
glpX.t01	3869.06	3756	4358.16	2296.99	2008.93	1512.44	1411.49	1281.45	1526.85	1011
glrK.t01	733.582	627.165	681.797	697.722	687.568	642.826	670.307	650.514	585.334	1428
glrR.t01	1066.28	1065.32	1293.04	1033.83	1074.18	840.54	757.057	644.674	768.422	1335
glsA.t01	709.455	683.695	565.985	845.504	943.767	774.999	944.383	974.304	799.416	933
glsB.t01	652.311	565.748	751.716	530.082	507.103	602.28	486.389	611.778	628.29	927
gltA.t01	2261.51	1974.07	2368.67	13519.1	12563.5	11579.6	5755.03	3111.57	5754.12	1284
gltB.t01	3061.45	2678.05	3368.42	5799.17	5848.37	4279.71	4235.89	4449.85	5800.1	4461
gltD.t01	842.906	775.787	898.241	1024.2	1303.11	976.149	1151.43	1413.33	1496.29	1419
gltF.t01	437.794	386.431	475.057	379.126	319.866	358.827	559.774	744.965	359.416	765
gltI.t01	1236.12	1256.91	1493.41	2765.71	2724.45	2386.03	2584.51	1253.27	2002.02	909
gltJ.t01	392.46	307.083	260.15	399.801	417.163	334.931	464.629	398.824	446.198	741
gltK.t01	467.975	443.573	522.748	396.261	294.89	385.164	368.165	424.233	325.165	675
gltL.t01	423.388	411.71	497.931	445.861	424.922	419.278	321.81	530.188	311.045	726
gltP.t01	1313.6	1072.21	989.068	1374.13	1314.04	1243.13	1695.4	2109.54	1760.83	1314
gltS.t01	1460.32	1384.49	1248.68	936.457	988.904	1231.37	2132.52	2788.46	1812.63	1206
gltT.r01	0	0	0	0	0	0	0	0	0	76
gltU.r01	0	0	0	0	0	0	0	0	0	76
gltV.r01	1488.26	1191.39	1010.79	1017.47	1035.53	1033.16	942.575	1044.2	1309.39	76
gltW.r01	0	0	0	0	0	0	0	0	0	76
gltX.t01	1858.47	1961.44	2368.66	1733	1590.82	1221.41	1451.46	1093.08	1323.91	1416
gluQ.t01	657.773	576.717	898.677	993.41	1022.81	887.644	863.899	677.426	515.162	927
glxK.t01	610.031	590.204	670.78	549.819	465.379	748.382	725.02	891.779	706.853	1146
glxR.t01	708.536	638.846	560.92	621.029	758.537	741.123	466.843	881.962	562.574	879
glyA.t01	5399.13	5269.38	6344.17	5552.25	5194.39	3746.35	9012.59	4452.44	11373.1	1254
glyQ.t01	5822.98	5276.36	4717.48	3862.38	3783.85	2988.11	3626.71	3346.97	3634.79	912
glyS.t01	5423.46	4755.76	4698.15	3555.97	3757.19	3844.53	3870.88	5285.6	3889.47	2070
glyT.r01	1458.83	2012.41	1364.18	1926.77	1356.57	1633.41	3357.8	3845.68	1811.05	75
glyU.r01	39.7869	44.0384	51.247	39.4042	64.4861	25.0589	70.3657	60.7664	43.6406	74
glyV.r01	0	0	0	0	0	0	0	0	0	76
glyW.r01	0	0	0	0	0	0	0	0	0	76
glyX.r01	0	0	0	0	0	0	0	0	0	76
glyY.r01	28193.1	26786.2	27804.6	21606.3	19835.4	18086	18232.6	19707.3	20621.3	76
gmd.t01	514.852	437.416	422.39	515.91	518.995	379.888	651.417	669.479	544.899	1122
gmhA.t01	1727.97	1387.98	1531.32	1316.01	1525.71	897.925	741.352	536.247	1048.96	579
gmhB.t01	290.83	269.322	400.973	438.244	435.284	277.845	517.651	203.129	268.043	576
gmk.t01	2350.86	2254.58	2156.13	2465.42	2322.32	2173.38	1837.99	2042.34	1939.74	624
gmr.t01	1056.64	1135.49	1043.69	1423.87	1548.3	1220.05	872.063	819.702	714.865	1986
gnd.t01	9280.01	8947.99	9013.72	7226.17	8056.07	6982.58	4419.5	2942.82	3788.4	1407
gnsA.t01	109.415	98.8186	170.159	112.045	74.8658	77.1542	73.5277	57.5159	37.4382	174
gnsB.t01	201.431	211.633	267.828	541.264	354.567	413.351	494.541	329.462	309.372	174
gntK.t01	587.648	450.706	330.589	338.155	320.22	393.908	620.052	1160.56	623.885	528
gntP.t01	1300.99	1345.84	1432.29	1019.02	903.759	1213.67	1450.51	1973.18	1255.57	1344
gntR.t01	1585.79	1396.71	1507.02	1401.38	1378.07	1240.8	1554.77	1971.37	1733.75	996
gntT.t01	1043.97	870.109	861.467	856.705	915.73	1065.9	1317.38	1842.46	1286.59	1317
gntU.t01	1216.46	1110.94	856.824	813.834	856.152	1081.88	1243.68	2121.74	1424.28	1341
gntX.t01	858.201	872.907	917.648	982.169	898.824	725.129	995.227	1392.22	1127.07	684
gor.t01	1761.62	1550.44	1239.94	1350.12	1372.29	1317.17	1624.68	2706.47	1655.72	1353
gph.t01	3003.99	3060.53	3299.9	3028.54	3101.68	2337.5	2042.64	1670.37	1755.6	759
gpmA.t01	2025.38	2056.83	2168.38	2383.77	2300.58	2184.89	1238.84	742.438	1164.35	753
gpmM.t01	4070.69	3458.45	3573.79	1870.59	2043.14	1752.66	2009.81	3445.63	2163.91	1545
gpp.t01	1088.44	798.278	1191.2	1046.84	941.07	699.294	1178.32	1447.11	1372.03	1485
gpr.t01	1335.09	1233.14	1309.61	1209.19	1111.42	1023.5	1878.4	2017.91	1696.44	1041
gpsA.t01	2296.18	2136.78	2248.23	2143.83	2526.76	2118.08	2532.23	2610.92	2544.34	1020
gpt.t01	3491.15	3956.14	4554.97	2056.81	2011.29	2047.38	1161.92	1395.81	1640.74	459
grcA.t01	219.166	154.613	252.927	244.434	291.154	199.331	390.363	197.194	343.448	384
greA.t01	310.807	348.03	312.224	296.969	246.239	325.913	370.05	545.163	351.625	477
greB.t01	562.331	471.17	508.472	597.013	471.276	569.576	515.098	923.248	622.008	477
groL.t01	5591.55	4801.6	4345.38	8467.44	8714.11	7082.23	10669.6	7059.14	8219.21	1647
groS.t01	3426.57	2834.72	2344.28	4428.76	4928.32	4169.8	7120.06	3624.67	5498.86	294
grpE.t01	8732.69	6287.49	5311.05	5919	6843.47	5065.06	6354.85	1954.71	2854.36	594
grxA.t01	159.527	198.245	263.924	198.72	112.097	184.48	119.149	111.716	92.8877	258
grxB.t01	1912.62	1956.33	1915.63	5343.31	5029.15	4413.82	4408.75	2028.26	3768.13	648
grxC.t01	1040.31	976.122	816.677	963.819	1035.74	854.255	1037.51	931.576	925.105	252
grxD.t01	10427.2	9720.16	8484.21	8287.17	9568.26	7780.76	5463.04	4663.51	4576.3	348
gshA.t01	2440.92	2654.93	3098.4	6920.68	7665.3	5991.18	4612.83	2317.19	3962.11	1557
gshB.t01	4511.65	4533.17	4586.13	4482.83	4737.95	4741.36	3232.9	2872.27	4093.61	951
gsiA.t01	1187.33	1188.62	1207.63	1163.4	1266.96	1047.41	1417.52	1053.99	1001.08	1872
gsiB.t01	915.656	842.984	864.989	671.727	722.122	502.336	784.925	742.458	655.22	1539
gsiC.t01	452.661	409.159	454.843	340.674	271.425	350.844	470.231	501.971	489.04	921
gsiD.t01	521.446	439.731	422.106	332.471	396.103	352.337	464.139	450.202	416.267	912
gsk.t01	1931.79	2262.86	2627.02	1429.09	1496.99	1322.12	1225.93	1457.08	1367.86	1305
gspA.t01	633.494	451.316	667.862	522.876	516.983	727.396	864.332	1193.94	814.576	1470
gspB.t01	213.596	138.758	247.159	211.469	195.544	149.037	258.23	269.257	166.571	420
gspC.t01	311.402	307.985	393.137	239.676	354.906	415.704	478.115	538.079	281.929	816
gspD.t01	863.226	678.002	887.805	878.635	778.345	755.543	1102.11	1450.35	1086.15	1953
gspE.t01	700.075	483.609	742.409	560.199	496.313	702.853	835.16	1037.86	882.522	1482
gspF.t01	496.288	343.41	568.366	447.107	628.217	435.041	690.925	892.02	575.963	1197
gspG.t01	222.224	165.378	208.434	186.733	151.983	188.784	235.077	448.118	203.753	438
gspH.t01	195.775	116.639	168.44	167.295	160.754	164.596	254.26	290.252	137.152	510
gspI.t01	144.841	104.336	127.23	135.984	129.007	115.028	197.572	359.421	245.867	378
gspJ.t01	309.746	258.16	253.234	362.412	355.588	331.112	440.66	485.666	396.224	588
gspK.t01	506.922	408.834	460.871	381.245	432.517	359.523	659.904	882.521	544.628	984
gspL.t01	627.381	547.669	701.707	675.002	705.599	748.475	880.989	1128.3	865.148	1164
gspM.t01	259.444	203.457	180.949	269.086	302.135	339.697	288.584	380.364	377.623	462
gspO.t01	292.957	222.303	360.577	794.948	817.105	669.737	545.675	484.422	404.527	678
gss.t01	3291.44	2748.43	3079.45	2902.77	2977	2788.83	2600.15	3051.53	2846.56	1860
gstA.t01	531.827	572.414	573.061	869.277	1035.51	636.258	540.17	458.854	599.244	606
gstB.t01	610.205	549.779	819.176	619.53	450.942	675.016	525.87	329.084	454.329	627
gtrA.t01	460.792	537.774	645.545	442.642	378.805	321.81	344.143	297.953	275.83	363
gtrB.t01	3479.57	3834.74	3565.49	2203.44	2035.16	1675.65	2072.54	1080.39	1280.74	921
gtrS.t01	2996.4	3531.8	3820.22	1801.5	1709.61	1448.46	2473.2	1500.66	1394.22	1332
guaA.t01	9739.04	9117.27	10459.6	5448.8	5105.9	3597.71	9208.31	5180.18	12131.5	1578
guaB.t01	3244.99	3281.88	4364.09	3411.82	2874.76	2202.99	4114.44	2936.05	5461.32	1467
guaC.t01	5266.37	4511.12	4017.17	2171.49	2027.42	1553.79	1123.45	1093.59	1107.64	1044
guaD.t01	1312.47	1236.76	1168.71	1074.13	834.855	1293.64	1220.62	1959.63	1046.62	1320
gudD.t01	1165.91	988.993	977.094	834.562	916.698	1023.2	963.385	1551.95	1175.35	1341
gudP.t01	899.694	975.955	1081.87	695.515	799.009	984.973	977.065	1791.14	1101.34	1353
gudX.t01	972.638	941.129	1043.61	718.608	668.652	1007.98	971.736	1501.57	1048.93	1341
gyrA.t01	21244.8	21590.7	19789.6	14236.6	14743.8	11501.3	6772.67	3710.29	6407.04	2628
gyrB.t01	8191.17	8628.75	8972.86	7052.31	7511.64	6894.25	7081.38	7906.59	8374.98	2415
hcaB.t01	331.889	280.978	371.073	306.151	285.736	309.225	357.303	331.722	318.372	813
hcaC.t01	107.344	55.2749	96.1581	84.0096	114.384	145.331	119.358	128.953	90.0273	321
hcaD.t01	574.97	501.193	585.758	574.826	587.117	405.798	662.44	612.036	515.179	1203
hcaE.t01	680.104	527.789	658.823	679.123	492.926	647.059	569.858	681.624	635.775	1362
hcaF.t01	188.942	160.656	198.81	190.931	179.394	202.227	278.919	216.093	155.086	519
hcaR.t01	559.605	496.277	813.488	1062.87	933.563	795.694	1529	805.44	647.212	891
hcaT.t01	584.154	565.759	691.359	682.345	850.425	725.518	805.223	665.613	574.174	1140
hchA.t01	468.925	372.982	376.566	1086.04	1374.33	1131.59	650.571	444.364	468.803	852
hcp.t01	834.752	784.952	869.159	574.375	561.491	547.034	741.39	660.283	613.731	1653
hcr.t01	440.841	444.513	438.633	331.496	271.984	274.65	364.998	392.193	277.678	969
hda.t01	475.408	434.479	545.609	417.065	487.957	391.771	404.945	377.031	430.891	702
hdeA.t01	576.553	613.949	677.988	18311.1	19412.7	16488.8	18800.7	16090.5	19376	333
hdeB.t01	429.4	408.806	299.772	4997.48	5277.58	4704.32	4502.1	3644.94	3574.6	327
hdeD.t01	799.799	680.569	446.904	2402.74	2111.02	1990.07	2355.6	2075.47	2554.7	573
hdfR.t01	1659.1	1509.82	1945.42	1704.65	1647.5	1672.67	1727.77	1722.61	1759.77	840
hdhA.t01	1351.87	1095.21	1497.81	3761.13	4373.29	3586.34	1335.83	785.787	882.171	768
helD.t01	1194.18	1265.12	1534.04	1272.27	1289.07	831.18	1093.32	967.739	1101.2	2055
hemA.t01	937.655	1006.02	1162.32	1226.8	1030.67	795.225	623.042	415.163	652.364	1257
hemB.t01	4096.43	4161.57	4395.26	3517.94	3739.77	2561.13	2395.74	1663.13	2234.21	975
hemC.t01	1178.57	919.112	1276.13	1403.78	1221.6	1075.63	1491.65	1153.24	1393.07	942
hemD.t01	958.417	729.999	984.396	1216.86	1043.69	916.158	1201.5	1066.35	1146.47	741
hemE.t01	698.205	553.667	736.361	792.348	860.713	560.025	733.902	578.465	693.567	1065
hemF.t01	609.428	585.809	677.304	615.354	563.402	505.489	704.416	610.538	583.572	900
hemG.t01	1032.88	961.211	1063.11	1385.47	1373	1046.96	1118.27	614.152	1008.76	546
hemH.t01	707.747	828.02	888.201	710.324	729.662	835.314	637.615	943.152	698.119	963
hemL.t01	1791.84	1972.02	2340.05	1579.49	1412.65	1036.64	1510.73	1163.3	1098.48	1281
hemN.t01	4589.16	4700.44	4828.02	4236.98	4079.04	3033.01	3773.62	2884.01	3090.29	1374
hemX.t01	1436.31	1166.55	1400.3	1992.64	1799.36	1487.76	1722.33	1707.86	1711.29	1182
hemY.t01	1182.03	1135.93	1288.94	1635.58	1302.5	1163.21	1527.86	1481.51	1510.65	1197
hflC.t01	1008.53	963.475	1097.94	1063.13	1153.8	1029.9	1229.02	1402.19	1094.69	1005
hflD.t01	2754.48	2939.62	3083.61	2391.75	2200.24	1220.88	1584.48	667.166	1758.74	642
hflK.t01	1920.04	1855.32	2267.53	1954.08	2285.21	1809.8	1885.54	2063.49	2068.58	1260
hflX.t01	2030.76	1728.27	2172.72	2343.36	2377.18	1936.78	2196.83	2287.84	2294.6	1281
hfq.t01	3012.31	2630.66	2191.58	2254.66	2572.28	2329.92	2464.23	1201.1	1852.57	309
hha.t01	365.559	416.948	475.716	664.124	605.362	586.259	388.975	343.832	412.39	219
hicA.t01	151.701	150.929	113.915	160.206	145.301	150.024	104.843	117.638	153.594	177
hicB.t01	271.721	232.38	336.75	174.797	280.01	238.976	309.193	299.009	198.193	417
higA.t01	333.265	341.848	338.169	256.185	280.01	299.34	401.421	570.252	326.994	417
higB.t01	210.304	262.206	310.52	197.203	109.146	231.08	284.568	424.45	222.728	315
hinT.t01	721.184	593.42	677.912	937.17	1085.34	715.46	410.112	190.587	492.646	360
hipA.t01	831.934	833.236	944.263	976.391	945.597	841.24	866.748	984.336	815.87	1323
hipB.t01	1036.78	1169.84	1063.03	1496.07	1534.5	1646.11	1451.59	864.802	1017.72	267
hisA.t01	291.577	255.718	323.356	327.547	292.631	255.121	316.928	315.824	319.9	738
hisB.t01	760.74	507.236	814.343	573.027	671.39	634.699	792.449	673.186	727.505	1068
hisC.t01	490.846	392.988	562.243	414.365	543.105	544.825	531.496	531.651	473.788	1071
hisD.t01	612.333	527.133	847.215	725.122	924.735	725.533	919.833	710.308	752.402	1305
hisF.t01	505.561	368.693	455.616	491.205	538.122	441.861	562.6	477.263	393.202	777
hisG.t01	846.88	844.567	1155.5	1105.17	1129.72	1056.54	1336.76	826.088	984.438	900
hisH.t01	201.172	162.711	260.468	163.854	232.219	147.66	211.457	264.839	171.706	591
hisI.t01	472.18	385.925	616.559	445.351	522.617	476.227	460.501	359.012	346.218	612
hisJ.t01	1002	882.488	976.448	2043.14	1967.11	1455.38	1456.33	742.218	1215.98	783
hisL.t01	0	0	0	0	0	0	0	0	0	51
hisM.t01	465.116	378.56	490.275	491.398	498.283	319.005	467.403	420.966	375.055	717
hisP.t01	355.108	369.508	370.414	391.385	331.551	467.427	332.844	426.749	385.084	774
hisQ.t01	408.994	401.426	374.759	592.437	568.712	465.581	614.08	432.73	497.709	687
hisR.r01	176.844	152.132	195.987	226.257	173.929	206.737	183.991	224.159	278.704	77
hisS.t01	1513.6	1698.48	1868.79	1531.64	1284.94	1078.25	1223.28	853.763	1007.59	1275
hiuH.t01	199.814	235.397	212.981	145.945	171.515	204.695	253.894	232.609	251.47	414
hldD.t01	3291.1	3481.97	3362.63	3221.96	3106.69	2796.05	3531.11	3084.33	3255.71	933
hldE.t01	2067.64	1926.21	2269.94	1451.92	1334.59	1144.83	1752.98	2239.21	1829.38	1434
hlyE.t01	472.41	390.709	408.664	444.938	351.498	187.344	367.493	299.995	203.59	912
hmp.t01	746.219	659.173	828.695	680.45	647.573	638.43	575.255	620.448	484.552	1191
hns.t01	752.64	913.503	810.335	538.188	394.29	491.343	407.112	293.72	413.577	414
hofB.t01	737.348	613.97	860.369	898.448	636.238	672.128	853.168	1041.09	819.432	1386
hofC.t01	673.397	557.329	795.267	652.048	584.019	680.349	812.694	815.617	710.882	1203
hofM.t01	451.942	366.437	400.731	406.199	380.474	429.037	616.046	865.862	660.823	780
hofN.t01	295.02	248.025	285.84	267.788	309.257	308.363	455.928	623.344	378.955	540
hofO.t01	223.439	180.33	228.484	162.965	189.147	160.513	246.093	522.916	301.806	441
hofP.t01	227.653	173.419	190.333	175.374	89.4098	158.607	252.005	340.332	351.445	405
hofQ.t01	969.574	790.315	776.181	656.782	758.782	925.683	1149.2	1549.94	1161.54	1239
hokA.t01	186.311	191.151	139.161	66.2199	73.3909	124.635	173.123	264.335	162.212	153
hokB.t01	33.6975	21.3043	34.7319	29.8461	17.1209	41.2114	41.5143	47.0133	23.1691	150
hokC.t01	66.0484	46.9116	89.7818	54.203	70.2746	56.6253	89.1738	56.2417	63.3942	153
hokD.t01	141.315	120.075	186.603	188.203	240.023	137.381	198.746	147.129	145.618	156
hokE.t01	88.7721	89.356	101.958	67.6913	54.3216	118.763	90.0143	124.143	64.7562	153
holA.t01	4756.45	5807.51	7410.22	4454.76	4689.16	3440.67	3171.55	2286.48	3475.87	1032
holB.t01	565.765	524.427	593.905	523.262	542.447	496.648	319.298	330.609	404.001	1005
holC.t01	722.557	611.428	743.62	800.71	733.248	667.625	655.828	663.292	625.454	444
holD.t01	328.631	337.546	372.493	314.115	357.67	366.496	361.533	448.871	418.016	414
holE.t01	700.323	775.887	855.444	733.328	665.264	738.006	853.718	412.439	442.67	231
hpf.t01	1852.93	1934.4	2174.61	3263.85	3614.31	3461.93	3174.08	2406.73	3068.96	288
hpt.t01	539.39	485.166	752.38	589.492	494.752	472.046	513.066	403.752	471.829	537
hrpA.t01	3066.04	2656.29	3799.87	3090.98	3048.47	3135.19	2674.75	2596.56	2700.55	3903
hrpB.t01	1135.05	920.836	1220.93	1153.09	1265.42	1139.54	1365.81	1554.6	1256.24	2430
hscA.t01	1420.47	1303.23	1932.56	1262.3	1398.98	1054.3	1090.59	965.33	1157.32	1851
